hs6,hscode10,류,호,소호,세번10단위품명,신성질별 분류명
847420,8474209000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",파쇄기나 분쇄기,기타,광산기계
847420,8474201000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",파쇄기나 분쇄기,파쇄ㆍ분쇄능력이 시간당 20톤 이하인 것,광산기계
847431,8474319000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",콘크리트 혼합기나 모르타르 혼합기,기타,광산기계
847431,8474311000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",콘크리트 혼합기나 모르타르 혼합기,배처 플랜트,광산기계
847432,8474321000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",역청질과 광물성 재료의 혼합기,아스팔트 플랜트,광산기계
847432,8474329000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",역청질과 광물성 재료의 혼합기,기타,광산기계
847439,8474390000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",기타,기타,광산기계
847480,8474801000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",그 밖의 기계,주물용 사형의 성형기,주조설비
847480,8474809000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",그 밖의 기계,기타,광산기계
847480,8474802000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",그 밖의 기계,조괴기(造塊機)ㆍ형입기와 성형기,주조설비
847490,8474900000,제84류 보일러·기계류,"선별기ㆍ기계식 체ㆍ분리기ㆍ세척기ㆍ파쇄기ㆍ분쇄기ㆍ혼합기ㆍ반죽기(고체 모양ㆍ분말 모양ㆍ페이스트 모양인 토양ㆍ돌ㆍ광석이나 그 밖의 광물성 물질의 처리용으로 한정한다), 조괴기(造塊機)ㆍ형입기ㆍ성형기(成形機)(고체의 광물성 연료ㆍ세라믹페이스트ㆍ굳지 않은 시",부분품,부분품,광산기계 부품
847510,8475100000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계,유리가공기계
847521,8475210000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,광섬유와 광섬유 예비성형품 제조용 기계,광섬유와 광섬유 예비성형품 제조용 기계,유리가공기계
847529,8475291000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,기타,판유리 제조용,유리가공기계
847529,8475292000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,기타,유리병 제조용,유리가공기계
847529,8475299000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,기타,기타,유리가공기계
847590,8475901000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,부분품,판유리 제조용,가공공작기계 부품
847590,8475909000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,부분품,기타,가공공작기계 부품
847590,8475902000,제84류 보일러·기계류,전기램프나 전자램프ㆍ튜브ㆍ밸브ㆍ플래시벌브(flashbulb)(외피를 유리로 만든 것으로 한정한다)의 조립기계와 유리나 유리제품의 제조용이나 열간(熱間)가공용 기계,부분품,광섬유와 광섬유 예비성형품 제조용,가공공작기계 부품
847621,8476210000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,가열장치나 냉장장치를 갖춘 것,가열장치나 냉장장치를 갖춘 것,기타 정밀기계
847629,8476290000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,기타,기타,기타 정밀기계
847681,8476811000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,가열장치나 냉장장치를 갖춘 것,식품 자동판매기,기타 정밀기계
847681,8476819000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,가열장치나 냉장장치를 갖춘 것,기타,기타 정밀기계
847689,8476891000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,기타,식품 자동판매기,기타 정밀기계
847689,8476899000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,기타,기타,기타 정밀기계
847689,8476894000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,기타,화폐 교환기,기타 정밀기계
847690,8476901000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,부분품,화폐교환기의 것,기타 정밀기계 부품
847690,8476909000,제84류 보일러·기계류,물품의 자동판매기(예: 우표ㆍ담배ㆍ식품ㆍ음료의 자동판매기)와 화폐교환기,부분품,기타,기타 정밀기계 부품
847710,8477102000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),사출 성형기,플라스틱 공업용,고무·플라스틱 가공기계
847710,8477101000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),사출 성형기,고무 공업용,고무·플라스틱 가공기계
847720,8477201000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),압출기,고무 공업용,고무·플라스틱 가공기계
847720,8477202000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),압출기,플라스틱 공업용,고무·플라스틱 가공기계
847730,8477300000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),취입 성형기,취입 성형기,고무·플라스틱 가공기계
847740,8477400000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),진공성형기와 그 밖의 열성형기,진공성형기와 그 밖의 열성형기,고무·플라스틱 가공기계
847751,8477510000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),공기를 넣는 타이어 성형기나 재생기와 그 밖의 이너튜브(inner tube) 성형기,공기를 넣는 타이어 성형기나 재생기와 그 밖의 이너튜브(inner tube) 성형기,고무·플라스틱 가공기계
847759,8477591000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),기타,3D 프린터,고무·플라스틱 가공기계
847759,8477599000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),기타,기타,고무·플라스틱 가공기계
847780,8477800000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),그 밖의 기계,그 밖의 기계,고무·플라스틱 가공기계
847790,8477900000,제84류 보일러·기계류,고무나 플라스틱을 가공하거나 이들 재료로 제품을 제조하는 기계(이 류에 따로 분류되지 않은 것으로 한정한다),부분품,부분품,고무·플라스틱 가공기계 부품
847810,8478100000,제84류 보일러·기계류,담배의 조제기나 제조기(이 류에 따로 분류되지 않은 것으로 한정한다),기계류,기계류,기타 일반기계
847890,8478900000,제84류 보일러·기계류,담배의 조제기나 제조기(이 류에 따로 분류되지 않은 것으로 한정한다),부분품,부분품,기타 일반기계 부품
847910,8479101000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),토목공사ㆍ건축이나 이와 유사한 용도에 사용하는 기계류,모올타르나 콘크리트 살포기,기타 건설 중장비
847910,8479102000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),토목공사ㆍ건축이나 이와 유사한 용도에 사용하는 기계류,그 밖의 도로공사용 기계,기타 건설 중장비
847910,8479109000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),토목공사ㆍ건축이나 이와 유사한 용도에 사용하는 기계류,기타,기타 건설 중장비
847920,8479200000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),동물성이나 비휘발성인 식물성 지방이나 기름의 추출용ㆍ조제용 기계류,동물성이나 비휘발성인 식물성 지방이나 기름의 추출용ㆍ조제용 기계류,기타 일반기계
847930,8479300000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),"파티클보드(particle board)나 건축용 섬유판(목재나 그 밖의 목질 물질로 제조된 것으로 한정한다)의 제조용 프레스, 목재나 코르크 처리용 그 밖의 기계","파티클보드(particle board)나 건축용 섬유판(목재나 그 밖의 목질 물질로 제조된 것으로 한정한다)의 제조용 프레스, 목재나 코르크 처리용 그 밖의 기계",기타 일반기계
847940,8479400000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),로프나 케이블 제조기,로프나 케이블 제조기,기타 일반기계
847950,8479501000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),산업용 로봇(따로 분류되지 않은 것으로 한정한다),"제8479.81호, 제8479.82호, 제8479.89.9010호, 제8479.89.9030호, 제8479.89.9040호, 제8479.89.9060호, 제8479.89.9091호의 것",기타 일반기계
847950,8479502000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),산업용 로봇(따로 분류되지 않은 것으로 한정한다),제8479.89.9080호의 것,기타 일반기계
847950,8479509000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),산업용 로봇(따로 분류되지 않은 것으로 한정한다),기타,기타 일반기계
847960,8479600000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),증발식 에어쿨러,증발식 에어쿨러,기타 일반기계
847971,8479710000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),공항에서 사용되는 것,공항에서 사용되는 것,기타 일반기계
847979,8479790000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,기타,기타 일반기계
847981,8479811000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),금속 세척기,기타 일반기계
847981,8479819000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),기타,기타 일반기계
847981,8479814000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),절연이나 보호재료 피복기,기타 일반기계
847981,8479813000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),권선기,기타 일반기계
847981,8479812090,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),기타,기타 일반기계
847981,8479812010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),금속 처리용(전선권선기를 포함한다),반도체 제조용,기타 일반기계
847982,8479822000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,파쇄기와 분쇄기,기타 일반기계
847982,8479823000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,균질기,기타 일반기계
847982,8479824000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,교반기,기타 일반기계
847982,8479821000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,혼합기,기타 일반기계
847982,8479829000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,기타,기타 일반기계
847989,8479899010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,프레스ㆍ압출기,기타 일반기계
847989,8479899091,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,제87류의 차량용,자동차 부품
847989,8479899099,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,기타,기타 일반기계
847989,8479891010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,공기청정기(제습 및 가습 기능이 있는 것으로 한정한다),기타 가전제품
847989,8479892010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,인쇄회로조립품 제조에 전용 또는 주로 사용되는 종류의 것,기타 일반기계
847989,8479892090,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,기타,기타 일반기계
847989,8479899070,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,3D 프린터,기타 일반기계
847989,8479899080,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,조상기(釣上機),기타 일반기계
847989,8479899050,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,코팅머신(도포기),기타 일반기계
847989,8479899030,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,아이레팅(eyeletting)기ㆍ튜불러리베팅(tubular revetting)기,기타 일반기계
847989,8479899020,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,선박용ㆍ어업용 기기,기타 선박용 부품
847989,8479899060,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,자동도어 작동기,기타 일반기계
847989,8479891090,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),기타,기타,기타 가전제품
847990,8479902000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,제8479.89.9080호의 것,기타 일반기계 부품
847990,8479909060,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,프레스ㆍ압출기의 것,기타 일반기계 부품
847990,8479909070,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,선박용ㆍ어업 기기의 것,기타 선박용 부품
847990,8479909080,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,자동 마그네틱 제조기의 것,기타 일반기계 부품
847990,8479909050,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식체ㆍ시프팅기ㆍ균질기ㆍ유화기ㆍ교반기의 것,기타 일반기계 부품
847990,8479909040,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,금속처리용 기계류의 것,기타 일반기계 부품
847990,8479901010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,냉방기기용(카쿨러의 것을 포함한다),냉난방기계 부품
847990,8479909090,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,기타,기타 일반기계 부품
847990,8479909010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,"토목공사, 건축, 그 밖에 이와 유사한 용도에 사용하는 기계류의 것",기타 건설 중장비
847990,8479903000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,반도체 제조용 기기의 것,반도체제조용장비 부품
847990,8479909020,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,동물성이나 비휘발성의 식물성 유지의 추출 및 조제용 기계의 것,기타 일반기계 부품
847990,8479905090,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,기타,기타 일반기계 부품
847990,8479904000,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,제8479.7호의 것,반도체제조용장비
847990,8479901020,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,가정형 기기용,기타 가전제품
847990,8479901030,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,제87류의 차량용,자동차 부품
847990,8479905010,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,인쇄회로조립품 제조에 전용 또는 주로 사용되는 종류의 것,기타 일반기계 부품
847990,8479909030,제84류 보일러·기계류,이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다),부분품,"로프, 케이블 제조기의 것",기타 일반기계 부품
848010,8480100000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",금속 주조용 주형틀,금속 주조용 주형틀,기타 금형
848020,8480200000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",주형 베이스,주형 베이스,기타 금형
848030,8480300000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",주형 제조용 모형,주형 제조용 모형,기타 금형
848041,8480410000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",사출식이나 압축식,사출식이나 압축식,다이캐스팅 금형
848049,8480490000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",기타,기타,다이캐스팅 금형
848050,8480500000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",유리 성형용 주형,유리 성형용 주형,기타 금형
848060,8480600000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",광물성 물질 성형용 주형,광물성 물질 성형용 주형,기타 금형
848071,8480710000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",사출식이나 압축식,사출식이나 압축식,플라스틱 금형
848079,8480790000,제84류 보일러·기계류,"금속 주조용 주형틀, 주형 베이스, 주형 제조용 모형, 금속[잉곳(ingot)용은 제외한다]ㆍ금속탄화물ㆍ유리ㆍ광물성 물질ㆍ고무ㆍ플라스틱 성형용 주형",기타,기타,플라스틱 금형
848110,8481100000,제84류 보일러·기계류,파이프ㆍ보일러 동체ㆍ탱크ㆍ통이나 이와 유사한 물품에 사용하는 탭ㆍ코크ㆍ밸브와 이와 유사한 장치(감압밸브와 온도제어식 밸브를 포함한다),감압밸브,감압밸브,밸브
848120,8481202000,제84류 보일러·기계류,파이프ㆍ보일러 동체ㆍ탱크ㆍ통이나 이와 유사한 물품에 사용하는 탭ㆍ코크ㆍ밸브와 이와 유사한 장치(감압밸브와 온도제어식 밸브를 포함한다),유압이나 공기압 전송용 밸브,공기압 전송용 밸브,밸브
848120,8481201000,제84류 보일러·기계류,파이프ㆍ보일러 동체ㆍ탱크ㆍ통이나 이와 유사한 물품에 사용하는 탭ㆍ코크ㆍ밸브와 이와 유사한 장치(감압밸브와 온도제어식 밸브를 포함한다),유압이나 공기압 전송용 밸브,유압 전송용 밸브,밸브
